date,source,confirm_dengue,ta,rha,ra,max_ta,min_ta,ws,sr
2022-11-23,static,477,20.3431746,79.37111111,0.944285714,25.7068254,15.89619048,,
2022-11-24,static,519,20.22873016,77.08365079,0.936031746,26.19587302,15.15380952,,
2022-11-25,static,221,20.88507937,77.19444444,10.92095238,26.77777778,15.41650794,,
2022-11-26,static,462,21.34333333,76.4247619,3.157936508,26.54126984,16.26349206,,
2022-11-27,static,523,21.22238095,74.21793651,0.146349206,25.96619048,16.46634921,,
2022-11-28,static,366,21.45,76.74333333,0.068730159,26.51174603,16.51825397,,
2022-11-29,static,436,22.52809524,76.79396825,0.238095238,27.56952381,17.74793651,,
2022-11-30,static,426,22.28095238,78.74809524,0.030793651,27.35142857,18.05587302,,
2022-12-01,static,380,21.4184127,78.51047619,0.006190476,26.96873016,17.21142857,,
2022-12-02,static,120,20.29365079,77.61111111,0.0,26.10047619,15.61365079,,
2022-12-03,static,351,19.70285714,75.3952381,0.0,25.30412698,14.73952381,,
2022-12-04,static,410,19.86206349,74.66253968,0.0,25.56095238,14.76492063,,
2022-12-05,static,308,19.97285714,77.41920635,0.0,25.91984127,14.98301587,,
2022-12-06,static,269,19.67079365,77.92904762,0.0,25.35619048,14.86730159,,
2022-12-07,static,253,19.09174603,77.48365079,0.00015873,24.86761905,14.33285714,,
2022-12-08,static,246,19.34857143,76.9331746,0.00015873,24.96015873,14.43714286,,
2022-12-09,static,118,19.6131746,74.8784127,0.0,24.72619048,14.54730159,,
2022-12-10,static,265,20.18047619,74.33714286,0.0,25.47,15.26269841,,
2022-12-11,static,220,19.81698413,75.62984127,0.0,25.51492063,14.97825397,,
2022-12-12,static,224,19.66777778,74.98761905,0.0,25.14746032,14.70920635,,
2022-12-13,static,220,19.97920635,73.6331746,0.0,25.24761905,15.27555556,,
2022-12-14,static,184,19.91253968,74.25587302,0.0,25.03365079,15.32634921,,
2022-12-15,static,163,18.9831746,72.67285714,0.0,24.57888889,14.35619048,,
2022-12-16,static,49,18.04666667,72.09904762,0.0,24.13666667,13.16984127,,
2022-12-17,static,125,18.38825397,72.93444444,0.0,24.32714286,12.99380952,,
2022-12-18,static,145,19.07174603,73.44142857,0.0,24.48142857,13.78603175,,
2022-12-19,static,113,19.81206349,73.97634921,0.0,25.02555556,15.26,,
2022-12-20,static,108,19.45142857,74.42984127,0.0,24.83365079,14.78460317,,
2022-12-21,static,126,18.84492063,75.16507937,0.0,24.52142857,14.18904762,,
2022-12-22,static,89,18.74730159,72.78,0.0,24.41380952,13.91698413,,
2022-12-23,static,39,18.81206349,66.31285714,0.0,24.92047619,13.64920635,,
2022-12-24,static,89,18.98952381,65.55460317,0.0,24.82746032,13.72888889,,
2022-12-25,static,49,19.86587302,70.21952381,0.095714286,25.00047619,15.52269841,,
2022-12-26,static,106,20.65968254,74.86063492,0.476190476,25.81460317,16.67571429,,
2022-12-27,static,62,20.29730159,78.9652381,2.098571429,25.07777778,16.51825397,,
2022-12-28,static,67,18.66809524,76.43730159,6.064285714,23.54793651,14.5615873,,
2022-12-29,static,65,17.07079365,70.85142857,0.162380952,23.16222222,12.06555556,,
2022-12-30,static,14,17.2984127,68.04269841,0.027619048,22.69714286,12.50063492,,
2022-12-31,static,47,17.78460317,69.24031746,0.0,23.23142857,12.8947619,,
2023-01-01,static,41,17.59587302,73.78031746,0.001746032,23.2052381,13.1815873,,
2023-01-02,static,38,17.61666667,73.64174603,0.0,23.37761905,12.8168254,,
2023-01-03,static,48,17.09444444,73.79222222,0.0,23.28222222,12.25253968,,
2023-01-04,static,49,16.26047619,74.28984127,0.0,22.62031746,11.48492063,,
2023-01-05,static,31,16.18047619,74.58047619,0.0,23.0847619,10.82444444,,
2023-01-06,static,8,16.39015873,72.58793651,0.011269841,23.63285714,10.57730159,,
2023-01-07,static,27,16.6468254,73.05063492,0.002698413,23.73396825,10.71396825,,
2023-01-08,static,27,17.10634921,72.59539683,0.003333333,24.16285714,11.39936508,,
2023-01-09,static,20,17.88857143,71.34714286,0.001904762,25.17412698,11.8431746,,
2023-01-10,static,32,18.17793651,67.81888889,0.0,25.52666667,12.40063492,,
2023-01-11,static,20,17.12142857,67.10968254,0.0,23.80365079,11.60714286,,
2023-01-12,static,18,17.1052381,64.67555556,0.0,23.43952381,11.2684127,,
2023-01-13,static,10,18.20825397,63.7584127,0.0,24.28555556,12.4184127,,
2023-01-14,static,7,18.96714286,71.66619048,0.0,24.94095238,13.56634921,,
2023-01-15,static,22,18.70793651,72.13555556,0.0,24.40873016,14.36365079,,
2023-01-16,static,13,17.56396825,69.96444444,0.0,23.36698413,12.79349206,,
2023-01-17,static,12,16.83428571,66.8268254,0.00031746,22.88904762,11.73238095,,
2023-01-18,static,14,16.47031746,64.65634921,0.008730159,22.15761905,11.76888889,,
2023-01-19,static,16,16.16920635,63.44095238,0.000634921,22.51365079,10.92222222,,
2023-01-20,static,1,16.70777778,60.1868254,0.0,22.99666667,11.07761905,,
2023-01-21,static,11,18.0931746,59.73142857,0.965396825,24.46587302,11.85396825,,
2023-01-22,static,8,18.82031746,62.30571429,0.0,25.03920635,13.01,,
2023-01-23,static,15,19.26809524,68.89095238,0.0,25.44809524,13.67190476,,
2023-01-24,static,14,20.13031746,69.78555556,0.0,26.86650794,14.32444444,,
2023-01-25,static,12,20.89285714,66.29126984,0.0,27.01571429,15.09396825,,
2023-01-26,static,2,21.28873016,68.26063492,0.0,27.39936508,15.71666667,,
2023-01-27,static,2,21.45111111,70.60873016,0.0,27.36920635,16.35095238,,
2023-01-28,static,6,20.89539683,71.01111111,0.0,26.95809524,15.84111111,,
2023-01-29,static,14,20.34174603,65.53809524,0.0,26.9252381,14.34174603,,
2023-01-30,static,7,21.1315873,64.28333333,0.0,28.06142857,14.67793651,,
2023-01-31,static,14,21.3152381,62.62666667,0.150793651,27.47206349,15.70412698,,
2023-02-01,static,2,20.91333333,63.37333333,0.0,27.21603175,15.99174603,,
2023-02-02,static,8,19.28571429,56.70190476,0.0,26.62730159,13.01761905,,
2023-02-03,static,2,18.95492063,56.97634921,0.0,26.37095238,12.5915873,,
2023-02-04,static,10,19.21777778,57.2931746,0.0,26.15492063,12.8631746,,
2023-02-05,static,5,19.94793651,54.74539683,0.0,26.5647619,14.01492063,,
2023-02-06,static,11,20.53984127,52.49857143,0.0,26.91269841,14.76587302,,
2023-02-07,static,7,20.8715873,58.85587302,0.0,27.23968254,14.76380952,,
2023-02-08,static,11,21.44825397,66.42936508,0.00015873,28.15809524,15.6384127,,
2023-02-09,static,6,21.63761905,63.61396825,0.001111111,27.86857143,16.25111111,,
2023-02-10,static,3,21.27761905,56.08793651,0.0,27.41285714,15.59063492,,
2023-02-11,static,13,21.81539683,57.53730159,0.0,28.89111111,15.02920635,,
2023-02-12,static,14,21.90126984,61.21460317,0.0,28.92349206,16.05253968,,
2023-02-13,static,5,20.10873016,44.17190476,0.00031746,27.24714286,13.13031746,,
2023-02-14,static,10,20.26063492,41.98746032,0.0,27.59349206,13.72253968,,
2023-02-15,static,9,20.51174603,45.39142857,0.0,26.80873016,14.4652381,,
2023-02-16,static,0,21.53587302,50.29190476,0.003968254,28.01968254,15.7152381,,
2023-02-17,static,0,22.21761905,55.00666667,0.036031746,28.21285714,16.93396825,,
2023-02-18,static,5,22.83396825,56.3847619,0.094126984,28.41619048,17.78555556,,
2023-02-19,static,4,23.20047619,58.51555556,0.024603175,28.71206349,17.91380952,,
2023-02-20,static,4,23.8131746,61.72984127,0.00952381,29.33396825,18.46238095,,
2023-02-21,static,1,24.10380952,66.76015873,0.143333333,29.90460317,19.01015873,,
2023-02-22,static,8,24.48539683,69.58920635,0.563015873,31.40984127,19.01301587,,
2023-02-23,static,5,24.52873016,64.33571429,0.455873016,31.16142857,19.04238095,,
2023-02-24,static,2,24.50095238,63.39492063,0.705555556,31.02873016,18.92126984,,
2023-02-25,static,4,24.44603175,56.18174603,0.473492063,31.27587302,18.74746032,,
2023-02-26,static,8,24.55206349,49.49857143,0.407936508,31.77825397,17.85555556,,
2023-02-27,static,3,24.5784127,46.96809524,1.125396825,31.34301587,18.75095238,,
2023-02-28,static,2,24.47285714,47.31761905,0.017619048,31.42428571,18.6152381,,
2023-03-01,static,3,24.65873016,50.64396825,0.00031746,31.96492063,18.09603175,,
2023-03-02,static,16,25.40238095,49.44142857,0.0,32.33095238,18.91126984,,
2023-03-03,static,1,26.00365079,44.77984127,0.0,32.97412698,19.87349206,,
2023-03-04,static,2,26.66095238,45.8852381,0.0,33.50920635,20.02428571,,
2023-03-05,static,4,26.69952381,48.21571429,0.003015873,33.72809524,20.20936508,,
2023-03-06,static,8,26.71666667,45.1347619,0.005079365,33.76571429,20.29634921,,
2023-03-07,static,2,26.41555556,43.42126984,0.001428571,33.69142857,19.73888889,,
2023-03-08,static,1,26.62,42.37888889,0.0,33.40619048,20.74603175,,
2023-03-09,static,7,26.52015873,44.81714286,0.001746032,32.91634921,20.82984127,,
2023-03-10,static,1,25.6052381,44.98761905,0.0,31.07047619,20.73619048,,
2023-03-11,static,2,26.97380952,45.3352381,0.071904762,33.69761905,20.73428571,,
2023-03-12,static,3,27.33301587,45.78793651,0.141111111,34.56571429,20.9652381,,
2023-03-13,static,4,27.6715873,44.54904762,0.060793651,34.73428571,21.19380952,,
2023-03-14,static,2,27.11603175,52.42349206,0.133015873,32.87142857,22.09825397,,
2023-03-15,static,5,26.94460317,57.66492063,1.356666667,33.15587302,22.03126984,,
2023-03-16,static,3,25.70015873,65.00984127,3.573492063,31.27603175,21.28222222,,
2023-03-17,static,0,25.18888889,66.90285714,3.144444444,29.98380952,21.3068254,,
2023-03-18,static,4,25.49396825,64.09936508,6.12984127,30.78809524,21.06936508,,
2023-03-19,static,7,23.48539683,77.93746032,18.33603175,26.91460317,21.22460317,,
2023-03-20,static,2,23.40095238,78.33666667,14.8568254,27.35968254,20.53650794,,
2023-03-21,static,4,24.28253968,74.21063492,14.6747619,28.70777778,20.21968254,,
2023-03-22,static,5,24.49920635,69.42079365,8.735238095,29.11793651,20.26587302,,
2023-03-23,static,1,24.78539683,64.87650794,3.325873016,29.89730159,19.90063492,,
2023-03-24,static,0,25.45587302,64.66365079,1.543015873,31.22873016,19.77746032,,
2023-03-25,static,6,26.3668254,66.39,2.318095238,32.02047619,20.94126984,,
2023-03-26,static,0,27.01730159,67.6084127,1.683333333,32.91507937,21.94587302,,
2023-03-27,static,4,26.9715873,67.8447619,4.113015873,32.59587302,22.10809524,,
2023-03-28,static,6,27.2384127,65.25825397,5.069047619,32.92603175,22.17444444,,
2023-03-29,static,2,26.98301587,68.22031746,8.86047619,32.11746032,22.5068254,,
2023-03-30,static,6,26.56253968,71.28793651,7.271428571,31.50269841,22.03015873,,
2023-03-31,static,0,25.46825397,79.18777778,17.91444444,29.86174603,22.04428571,,
2023-04-01,static,4,24.54968254,81.00666667,26.60857143,27.90492063,22.03952381,,
2023-04-02,static,3,25.16619048,73.50222222,8.993492063,29.73968254,20.8147619,,
2023-04-03,static,2,26.3147619,68.25111111,5.166666667,31.52746032,20.98619048,,
2023-04-04,static,5,27.2447619,68.34603175,3.245714286,32.65206349,22.32825397,,
2023-04-05,static,5,27.56349206,70.89190476,5.842222222,33.33269841,22.69603175,,
2023-04-06,static,12,27.67301587,62.70206349,2.962222222,33.64444444,22.13857143,,
2023-04-07,static,0,28.05555556,55.99650794,1.05984127,34.32698413,21.61111111,,
2023-04-08,static,1,28.52587302,54.77190476,0.016984127,34.85761905,22.08396825,,
2023-04-09,static,4,28.83253968,53.90301587,0.246190476,34.80936508,22.87285714,,
2023-04-10,static,9,28.88968254,56.02095238,0.781746032,35.26079365,22.38238095,,
2023-04-11,static,6,29.46269841,54.85063492,0.065396825,35.97142857,23.33428571,,
2023-04-12,static,4,29.56698413,49.60079365,0.0,36.32126984,22.83190476,,
2023-04-13,static,3,29.92079365,50.21825397,0.0,36.91428571,22.81,,
2023-04-14,static,0,30.79269841,53.85079365,0.0,37.86809524,23.90920635,,
2023-04-15,static,0,31.11634921,55.59412698,0.001111111,37.79936508,25.16936508,,
2023-04-16,static,7,30.97269841,56.23174603,0.040793651,37.35587302,25.24888889,,
2023-04-17,static,5,30.94253968,61.5468254,0.097142857,37.48650794,25.19698413,,
2023-04-18,static,7,31.13492063,64.02492063,0.118095238,37.65777778,25.66126984,,
2023-04-19,static,0,31.15285714,63.62571429,0.591587302,37.84873016,25.55507937,,
2023-04-20,static,1,31.32746032,62.41793651,1.747301587,38.03031746,25.76507937,,
2023-04-21,static,0,30.95349206,61.18412698,3.828571429,37.11746032,25.55222222,,
2023-04-22,static,0,30.18904762,57.37031746,2.499206349,36.08539683,25.04603175,,
2023-04-23,static,0,28.48301587,59.86857143,5.654285714,32.7284127,24.98079365,,
2023-04-24,static,9,28.65444444,59.9252381,1.713333333,34.01047619,23.40968254,,
2023-04-25,static,11,28.98111111,57.91507937,2.727301587,34.02444444,23.92698413,,
2023-04-26,static,8,29.57428571,56.97984127,1.255238095,35.22333333,24.05142857,,
2023-04-27,static,13,30.1515873,57.03603175,1.405396825,35.6447619,24.82380952,,
2023-04-28,static,0,28.84809524,62.67301587,7.877301587,33.65206349,24.28349206,,
2023-04-29,static,15,29.56666667,63.35222222,4.807142857,35.05095238,24.63079365,,
2023-04-30,static,9,29.05809524,65.5284127,10.24047619,33.85253968,24.90269841,,
2023-05-01,static,24,28.12539683,68.09079365,4.612857143,32.10968254,24.69333333,,
2023-05-02,static,27,28.99619048,61.11730159,0.647142857,33.77285714,24.80412698,,
2023-05-03,static,16,29.23650794,63.67873016,3.427142857,34.08539683,24.7668254,,
2023-05-04,static,9,28.59031746,69.08380952,9.047460317,33.08857143,24.96888889,,
2023-05-05,static,4,28.67365079,69.9752381,6.913333333,32.98587302,24.67380952,,
2023-05-06,static,14,29.59666667,65.62412698,3.376666667,34.72301587,24.98888889,,
2023-05-07,static,9,30.36349206,60.45587302,1.746984127,36.23650794,24.92603175,,
2023-05-08,static,34,31.25126984,55.27460317,0.138253968,37.94936508,25.01079365,,
2023-05-09,static,21,31.53492063,54.45222222,0.291587302,38.09888889,25.80047619,,
2023-05-10,static,28,31.69190476,58.16793651,1.157460317,38.25936508,25.93238095,,
2023-05-11,static,19,31.25984127,61.62666667,2.258253968,36.95174603,26.25047619,,
2023-05-12,static,5,30.31190476,65.5115873,4.912222222,35.04507937,25.99571429,,
2023-05-13,static,29,30.32047619,63.51079365,2.651428571,35.81539683,25.71079365,,
2023-05-14,static,18,29.77079365,60.21460317,0.414444444,35.50571429,25.23365079,,
2023-05-15,static,18,29.72873016,58.65888889,1.771269841,35.68333333,24.09492063,,
2023-05-16,static,31,30.24126984,69.63761905,12.33825397,35.52634921,25.97206349,,
2023-05-17,static,38,29.24063492,78.20936508,23.3668254,33.56539683,25.97555556,,
2023-05-18,static,29,28.30015873,83.00190476,28.80555556,31.88285714,25.65857143,,
2023-05-19,static,3,28.72730159,81.18952381,10.74142857,32.73047619,25.50269841,,
2023-05-20,static,52,29.39761905,76.49936508,7.69047619,33.89603175,26.02079365,,
2023-05-21,static,33,29.06587302,77.59571429,9.07968254,33.38746032,25.33968254,,
2023-05-22,static,40,28.92079365,80.32174603,10.5684127,32.58936508,25.94444444,,
2023-05-23,static,46,28.67507937,82.59730159,18.09079365,32.05015873,26.10031746,,
2023-05-24,static,35,27.90222222,81.6631746,23.41507937,31.31920635,25.27968254,,
2023-05-25,static,52,28.19396825,80.87444444,11.78777778,31.97412698,24.67968254,,
2023-05-26,static,4,28.63555556,80.57269841,16.15253968,32.06857143,25.83619048,,
2023-05-27,static,80,28.67873016,77.34238095,11.85285714,32.29952381,25.6168254,,
2023-05-28,static,67,29.09063492,71.32730159,4.331428571,33.21301587,25.05079365,,
2023-05-29,static,72,30.16428571,67.87619048,0.52031746,34.36555556,26.05285714,,
2023-05-30,static,84,30.91920635,68.05365079,0.094444444,35.37174603,26.51873016,,
2023-05-31,static,95,31.26126984,69.69873016,0.126349206,35.65079365,26.96634921,,
2023-06-01,static,112,30.74746032,72.53777778,1.133015873,34.74603175,27.58333333,,
2023-06-02,static,4,30.76857143,70.60619048,1.86015873,35.25936508,26.91984127,,
2023-06-03,static,141,30.6047619,74.02174603,1.937301587,34.87365079,26.80714286,,
2023-06-04,static,97,30.71126984,73.01253968,1.08968254,34.86619048,26.97873016,,
2023-06-05,static,101,30.84142857,72.09333333,1.181904762,35.15984127,26.68920635,,
2023-06-06,static,96,31.07825397,69.58587302,1.038095238,35.16857143,27.35857143,,
2023-06-07,static,147,31.49063492,69.43111111,2.528571429,35.86396825,27.55730159,,
2023-06-08,static,134,31.27063492,70.91269841,12.64126984,35.28714286,27.82444444,,
2023-06-09,static,11,29.98650794,75.00984127,19.84126984,33.25301587,27.44111111,,
2023-06-10,static,156,30.05873016,75.39365079,11.69587302,34.08904762,26.75047619,,
2023-06-11,static,189,30.20333333,77.33111111,16.4768254,34.01730159,26.91984127,,
2023-06-12,static,180,29.50793651,82.94174603,14.48349206,32.49365079,27.21079365,,
2023-06-13,static,211,29.99063492,81.68984127,14.15349206,33.81714286,26.79222222,,
2023-06-14,static,201,30.12777778,82.12968254,21.67380952,33.55761905,27.73142857,,
2023-06-15,static,285,30.68492063,79.85031746,25.5415873,34.86603175,27.92888889,,
2023-06-16,static,39,30.46079365,81.34206349,35.30126984,34.4147619,27.76809524,,
2023-06-17,static,477,30.30507937,82.45603175,19.15015873,33.89365079,27.68603175,,
2023-06-18,static,305,29.47126984,84.76190476,33.88047619,32.4152381,27.32730159,,
2023-06-19,static,322,28.85571429,87.56904762,20.59126984,31.31380952,27.00333333,,
2023-06-20,static,334,28.94428571,85.14666667,12.6868254,31.75349206,26.82285714,,
2023-06-21,static,360,28.68460317,87.8515873,17.5815873,30.82603175,27.0884127,,
2023-06-22,static,369,28.37,86.40603175,12.60555556,30.78507937,26.53492063,,
2023-06-23,static,46,28.79825397,84.63365079,12.63857143,31.94111111,26.11809524,,
2023-06-24,static,500,28.9731746,84.2968254,17.44730159,32.53063492,26.42301587,,
2023-06-25,static,399,28.79873016,83.43857143,11.38793651,32.22095238,26.12904762,,
2023-06-26,static,371,28.18206349,86.62746032,23.69714286,30.78301587,26.22206349,,
2023-06-27,static,145,27.92968254,89.05857143,39.13285714,30.2784127,26.20095238,,
2023-06-28,static,108,28.13492063,88.91873016,33.71015873,30.55603175,26.23793651,,
2023-06-29,static,44,28.00730159,90.35492063,34.39460317,29.99746032,26.50952381,,
2023-06-30,static,72,28.40206349,89.54349206,25.69333333,30.73555556,26.56349206,,
2023-07-01,static,270,29.04984127,86.51507937,33.45412698,31.82412698,26.79301587,,
2023-07-02,static,509,28.82952381,89.18777778,19.8931746,31.32380952,26.90730159,,
2023-07-03,static,436,28.80857143,89.45412698,20.25396825,30.96412698,27.18714286,,
2023-07-04,static,678,29.19984127,85.93015873,8.22031746,32.00984127,26.84761905,,
2023-07-05,static,584,29.08825397,86.51619048,14.39539683,31.83793651,26.77095238,,
2023-07-06,static,661,28.75761905,87.96952381,21.39174603,31.20301587,26.86698413,,
2023-07-07,static,182,28.58047619,89.42698413,14.12285714,30.60507937,26.97984127,,
2023-07-08,static,820,28.86936508,87.55761905,11.36095238,31.65539683,26.8252381,,
2023-07-09,static,836,29.08920635,86.11365079,8.047301587,31.89952381,26.60952381,,
2023-07-10,static,889,29.29539683,86.35904762,10.48777778,32.26349206,26.95873016,,
2023-07-11,static,1054,28.89873016,85.89825397,11.20380952,31.97380952,26.68380952,,
2023-07-12,static,1246,28.27063492,86.65412698,10.52095238,31.08904762,25.95793651,,
2023-07-13,static,1239,28.53857143,88.41714286,15.78285714,30.99571429,26.63936508,,
2023-07-14,static,449,28.5052381,88.54968254,23.36634921,30.96095238,26.61412698,,
2023-07-15,static,1623,28.73634921,86.42031746,10.31587302,31.70904762,26.41111111,,
2023-07-16,static,1424,28.50349206,87.79952381,5.887301587,31.28,26.11666667,,
2023-07-17,static,1589,28.39904762,88.19079365,5.178888889,30.8731746,26.46857143,,
2023-07-18,static,1533,28.94571429,85.80444444,3.251904762,31.99206349,26.36047619,,
2023-07-19,static,1792,29.24063492,85.7615873,4.020793651,32.41412698,26.7152381,,
2023-07-20,static,1755,29.29460317,86.11825397,2.371746032,32.33888889,26.83777778,,
2023-07-21,static,496,29.07761905,86.64253968,6.302539683,31.71603175,27.02730159,,
2023-07-22,static,2242,28.80380952,87.07777778,6.49015873,31.35873016,26.8484127,,
2023-07-23,static,2292,29.1747619,85.10984127,3.221269841,32.05396825,26.74222222,,
2023-07-24,static,2293,29.3668254,83.67063492,1.536031746,32.53,26.73857143,,
2023-07-25,static,2418,29.34587302,83.91634921,3.558730159,32.49730159,26.85825397,,
2023-07-26,static,2653,29.04809524,85.87936508,10.83111111,32.03111111,26.68380952,,
2023-07-27,static,2361,29.22111111,85.78047619,10.11539683,32.31793651,26.74333333,,
2023-07-28,static,1503,29.20809524,85.90507937,11.91174603,32.31555556,26.88492063,,
2023-07-29,static,2202,29.42126984,85.95698413,9.908253968,32.53555556,26.86365079,,
2023-07-30,static,2731,30.1015873,82.77206349,5.485714286,33.11761905,27.20968254,,
2023-07-31,static,2694,30.60888889,80.26333333,11.89047619,33.65380952,27.66095238,,
2023-08-01,static,2584,30.13666667,84.87761905,29.27793651,33.36746032,27.65444444,,
2023-08-02,static,2711,28.9347619,87.94666667,20.07444444,31.57587302,26.95793651,,
2023-08-03,static,2589,28.87333333,87.29603175,12.35809524,31.79063492,26.60015873,,
2023-08-04,static,1757,28.68904762,87.2284127,26.07349206,31.33428571,26.79365079,,
2023-08-05,static,2495,28.51714286,86.82015873,12.98619048,31.29190476,26.23396825,,
2023-08-06,static,2764,28.34190476,88.94,39.0852381,30.59666667,26.64079365,,
2023-08-07,static,2751,28.26920635,90.95793651,102.6612698,30.24142857,26.90333333,,
2023-08-08,static,2742,28.0052381,90.13349206,55.9347619,30.15968254,26.51507937,,
2023-08-09,static,2844,28.31,88.8015873,15.02396825,31.06920635,26.25634921,,
2023-08-10,static,2959,28.40793651,86.91095238,8.711111111,31.05571429,26.3115873,,
2023-08-11,static,2046,28.3184127,87.46079365,17.12539683,30.96888889,26.18111111,,
2023-08-12,static,2432,27.76634921,90.43603175,24.42063492,29.7368254,26.30666667,,
2023-08-13,static,2905,27.88984127,88.49444444,25.39984127,30.3431746,25.99920635,,
2023-08-14,static,2480,28.29031746,84.03507937,11.72777778,31.54285714,25.39095238,,
2023-08-15,static,2984,28.63968254,86.39555556,11.00190476,31.53507937,26.07793651,,
2023-08-16,static,2149,29.00857143,86.98936508,12.29396825,31.91650794,26.71349206,,
2023-08-17,static,2288,28.84761905,87.2415873,17.27746032,31.30968254,26.78,,
2023-08-18,static,1565,28.67206349,87.20396825,7.17984127,31.60047619,26.3647619,,
2023-08-19,static,1983,28.47619048,88.21253968,4.228888889,31.35190476,26.32269841,,
2023-08-20,static,2134,28.72968254,86.07746032,1.756031746,31.70539683,26.35206349,,
2023-08-21,static,2197,28.15888889,87.27730159,8.874761905,30.76285714,26.12507937,,
2023-08-22,static,2168,28.03428571,90.55349206,11.25047619,30.13444444,26.38015873,,
2023-08-23,static,2070,28.02888889,90.62888889,26.71873016,30.08031746,26.44746032,,
2023-08-24,static,2201,28.08904762,91.41222222,31.38571429,30.17809524,26.50920635,,
2023-08-25,static,1594,27.8931746,90.75904762,29.48952381,30.04920635,26.25174603,,
2023-08-26,static,1960,27.99333333,90.09761905,30.0215873,30.48666667,26.05222222,,
2023-08-27,static,2327,28.39936508,89.52095238,25.93015873,31.06365079,26.37888889,,
2023-08-28,static,2331,28.96079365,85.77396825,8.231269841,31.90126984,26.51746032,,
2023-08-29,static,2291,29.31952381,80.70984127,4.755079365,32.40539683,26.23063492,,
2023-08-30,static,2367,29.4684127,80.23380952,3.302063492,32.64666667,26.10714286,,
2023-08-31,static,2308,29.3515873,82.37190476,8.669206349,32.22888889,26.63063492,,
2023-09-01,static,1534,29.15603175,84.91904762,10.37761905,31.79285714,26.89650794,,
2023-09-02,static,2352,29.56444444,83.63365079,8.387460317,32.31873016,26.95507937,,
2023-09-03,static,2608,29.0352381,86.24253968,14.63333333,31.30079365,27.09761905,,
2023-09-04,static,2823,28.15746032,87.9115873,16.91079365,30.4152381,26.35380952,,
2023-09-05,static,2782,29.22396825,84.17349206,11.02984127,32.4531746,26.04047619,,
2023-09-06,static,2115,28.9184127,86.96666667,8.346507937,31.39952381,26.8768254,,
2023-09-07,static,2689,28.1347619,90.15412698,20.13587302,30.42507937,26.31238095,,
2023-09-08,static,1876,27.74206349,92.06111111,19.73095238,29.44253968,26.49984127,,
2023-09-09,static,2748,28.39825397,86.59777778,5.380952381,31.10761905,26.09396825,,
2023-09-10,static,2993,28.89142857,84.99079365,3.526825397,31.90984127,26.24063492,,
2023-09-11,static,2944,28.66984127,86.25095238,10.02619048,31.49952381,26.52015873,,
2023-09-12,static,2956,28.70190476,85.4984127,12.45460317,31.43730159,26.31301587,,
2023-09-13,static,2944,28.28031746,88.81730159,9.601904762,30.59888889,26.36142857,,
2023-09-14,static,2663,28.11365079,89.36761905,16.10206349,30.56428571,26.48888889,,
2023-09-15,static,2129,28.03380952,89.14507937,6.809365079,30.4431746,26.33206349,,
2023-09-16,static,2598,28.76492063,84.80285714,3.326507937,31.81793651,26.05904762,,
2023-09-17,static,3122,29.54777778,81.93650794,4.268730159,32.74650794,26.47904762,,
2023-09-18,static,3084,28.2031746,88.64793651,22.55619048,30.41650794,26.4731746,,
2023-09-19,static,3027,27.58873016,90.24428571,20.6752381,29.85492063,25.94095238,,
2023-09-20,static,3015,27.42873016,91.70666667,22.2247619,29.28492063,25.99555556,,
2023-09-21,static,2889,27.52587302,91.99920635,23.3247619,29.23142857,26.36936508,,
2023-09-22,static,2153,27.49587302,91.07634921,18.92777778,29.49111111,26.12857143,,
2023-09-23,static,2865,27.69365079,89.99968254,21.03190476,30.04603175,25.9,,
2023-09-24,static,3008,27.64920635,89.89936508,23.28396825,29.96714286,25.9868254,,
2023-09-25,static,3033,27.85888889,88.48333333,11.5947619,30.44269841,25.8031746,,
2023-09-26,static,3123,28.35555556,85.16396825,8.751111111,31.13555556,26.00174603,,
2023-09-27,static,2950,28.49126984,84.65222222,7.305396825,31.33619048,25.91920635,,
2023-09-28,static,2357,28.84349206,85.4168254,2.773492063,31.7747619,25.97142857,,
2023-09-29,static,1793,28.28761905,90.19063492,10.24920635,30.39619048,26.56349206,,
2023-09-30,static,2425,27.72142857,90.64920635,14.47777778,29.6631746,26.2647619,,
2023-10-01,static,2882,27.79,89.11079365,12.86603175,30.22047619,26.02904762,,
2023-10-02,static,2596,27.74063492,89.94809524,11.24428571,30.41888889,25.86825397,,
2023-10-03,static,2799,27.44380952,90.29460317,26.49936508,30.04920635,25.66142857,,
2023-10-04,static,2564,27.07,92.00619048,42.42936508,29.03809524,25.63380952,,
2023-10-05,static,2617,26.79904762,92.64,64.05,28.37603175,25.54809524,,
2023-10-06,static,1800,27.2815873,90.90047619,48.21349206,29.38301587,25.64888889,,
2023-10-07,static,2158,27.67634921,89.0915873,12.72301587,30.52714286,25.64396825,,
2023-10-08,static,2742,27.85126984,87.19206349,8.436507937,30.7968254,25.30492063,,
2023-10-09,static,2660,27.98190476,86.58793651,6.03031746,30.88730159,25.56587302,,
2023-10-10,static,2555,28.54507937,80.36873016,2.682857143,31.4884127,25.70571429,,
2023-10-11,static,2425,28.19380952,79.75126984,1.785555556,31.32873016,25.2268254,,
2023-10-12,static,2327,27.94365079,78.56777778,3.449206349,31.14349206,24.90539683,,
2023-10-13,static,1673,27.70793651,72.54809524,2.490634921,30.87142857,24.54349206,,
2023-10-14,static,2047,27.3015873,70.28015873,0.267777778,30.5852381,23.97539683,,
